iter,move,obj,temp,accepted,detail,elapsed
0,init,31.046019909269127,,1,greedy_start,0.0005714000144507736
0,init,31.046019909269127,,1,initial,0.001347100012935698
1,open_close,36.53103351151376,,1,9->5,0.002157400012947619
2,open_close,38.47125689232857,,1,16->13,0.0029439000063575804
3,open_close,39.56176738877106,,1,8->19,0.01681900001130998
4,open_close,39.661195856848266,,1,5->2,0.044905400020070374
5,open_close,42.74598301672591,,1,2->4,0.060837099998025224
6,open_close,43.03492393288478,,1,13->1,0.08308000001125038
7,open_close,43.244849216413904,,1,1->10,0.09065240001655184
8,open_close,43.395050546324136,,1,4->12,0.09183970000594854
9,open_close,46.24802398293342,,1,3->9,0.09274890000233427
10,open_close,46.606806859347756,,1,19->7,0.09593310000491329
11,open_close,46.625666349731716,,1,10->6,0.10450119999586605
12,open_close,47.7638767682147,,1,6->0,0.10811610001837835
13,open_close,48.07049341778207,,1,0->13,0.11895840000943281
14,open_close,48.55814034248575,,1,9->0,0.1408475000062026
15,open_close,48.5692454083112,,1,0->5,0.1416975000174716
16,open_close,50.14241237663492,,1,12->18,0.1462693999928888
17,open_close,51.34935979525138,,1,7->19,0.18983240000670776
