iter,move,obj,temp,accepted,detail,elapsed
0,init,31.948596880825225,,1,greedy_start,0.0005621000018436462
0,init,31.948596880825225,,1,initial,0.001240600016899407
1,open_close,37.80443158265868,,1,9->5,0.0019035000004805624
2,open_close,42.7417480207881,,1,3->6,0.0025692000053822994
3,open_close,43.878465835838654,,1,6->18,0.019029000017326325
4,open_close,44.57811822221735,,1,18->13,0.02800059999572113
5,open_close,44.874374930689385,,1,8->4,0.07274639999377541
6,open_close,44.972140484060695,,1,13->7,0.07585310001741163
7,open_close,47.56932361930576,,1,5->13,0.07656489999499172
8,open_close,47.80357994034168,,1,7->17,0.103800200013211
9,open_close,48.02935558712525,,1,4->7,0.10890029999427497
10,open_close,48.85602973278246,,1,17->14,0.13136309999390505
11,open_close,50.684228229045,,1,16->9,0.13216929999180138
12,open_close,50.915218543171704,,1,9->5,0.15493400002014823
13,open_close,52.47659866175965,,1,14->18,0.18876690001343377
14,open_close,54.006604465461805,,1,7->19,0.19119559999671765
