iter,move,obj,temp,accepted,detail,elapsed
90,swap,21.869514045782445,0.8145062499999999,0,revert 14->58,3.7727129999548197
91,swap,21.869514045782445,0.8145062499999999,0,revert 14->37,3.8243993999203667
92,swap,21.869514045782445,0.8145062499999999,0,revert 50->6,3.881744699901901
93,swap,22.00450248939311,0.8145062499999999,1,46->27,3.912419299944304
94,swap,20.13444604375768,0.8145062499999999,1,14->46,3.9543790000025183
95,swap,20.13444604375768,0.8145062499999999,0,revert 4->31,4.004801900009625
96,swap,20.148753440788056,0.8145062499999999,1,4->45,4.030962899909355
97,swap,20.595034831528395,0.8145062499999999,1,27->21,4.0592606998980045
98,swap,19.43071302607039,0.8145062499999999,1,49->44,4.087018399965018
99,swap,19.43071302607039,0.8145062499999999,0,revert 45->57,4.1413119999924675
100,swap,19.43071302607039,0.8145062499999999,0,revert 45->11,4.201585199916735
101,swap,19.43071302607039,0.7737809374999999,0,revert 50->48,4.277688100002706
102,swap,18.777028215760257,0.7737809374999999,1,45->22,4.329877999960445
103,swap,18.942188767261673,0.7737809374999999,1,46->58,4.357687099953182
104,swap,19.340155094380084,0.7737809374999999,1,22->49,4.389005500008352
105,swap,17.891555127698318,0.7737809374999999,1,19->31,4.427242100005969
106,swap,18.700776118770726,0.7737809374999999,1,44->26,4.459578799898736
107,swap,18.700776118770726,0.7737809374999999,0,revert 21->24,4.514695699908771
108,swap,18.700776118770726,0.7737809374999999,0,revert 49->29,4.569269499974325
109,swap,19.41863147137952,0.7737809374999999,1,26->13,4.601391699980013
110,swap,19.591305817931104,0.7737809374999999,1,13->47,4.63488269993104
111,swap,20.596380819766473,0.7737809374999999,1,58->20,4.670998699963093
112,swap,20.730709943259054,0.7737809374999999,1,49->19,4.702707399963401
113,swap,20.730709943259054,0.7737809374999999,0,revert 21->17,4.7634746999247
114,swap,20.85209930295819,0.7737809374999999,1,19->45,4.794011599966325
115,swap,19.556272679194752,0.7737809374999999,1,45->29,4.830181299941614
116,swap,19.556272679194752,0.7737809374999999,0,revert 50->6,4.892366699990816
117,swap,19.556272679194752,0.7737809374999999,0,revert 47->49,4.953844500007108
118,swap,19.556272679194752,0.7737809374999999,0,revert 50->56,5.010102899977937
119,swap,20.241280005380872,0.7737809374999999,1,29->26,5.047512999968603
120,swap,20.59666453158039,0.7737809374999999,1,21->19,5.081838899990544
121,swap,20.59666453158039,0.7350918906249998,0,revert 26->16,5.132543999934569
122,swap,20.59666453158039,0.7350918906249998,0,revert 47->56,5.186130799935199
123,swap,19.670481233183136,0.7350918906249998,1,20->59,5.212893099989742
124,swap,19.791870592882272,0.7350918906249998,1,19->45,5.24271299992688
125,swap,18.733826872632598,0.7350918906249998,1,45->46,5.26924469997175
126,swap,18.36264612027936,0.7350918906249998,1,26->52,5.295760300010443
127,swap,18.36264612027936,0.7350918906249998,0,revert 50->23,5.373165099998005
128,swap,18.920919102397797,0.7350918906249998,1,59->49,5.400327799958177
129,swap,18.36264612027936,0.7350918906249998,1,49->59,5.429179899976589
130,swap,18.25112660530251,0.7350918906249998,1,59->25,5.460392999928445
131,swap,18.429704939422315,0.7350918906249998,1,25->51,5.490053099929355
132,swap,18.29243836838009,0.7350918906249998,1,31->55,5.518899399903603
133,swap,18.29243836838009,0.7350918906249998,0,revert 52->35,5.57326470001135
134,swap,20.08645114369641,0.7350918906249998,1,52->14,5.600744799943641
135,swap,20.08645114369641,0.7350918906249998,0,revert 47->29,5.6560238999081776
136,swap,19.88130402286461,0.7350918906249998,1,50->12,5.687674599932507
137,swap,20.663048940000735,0.7350918906249998,1,55->25,5.714472999912687
138,swap,21.77939964408917,0.7350918906249998,1,25->50,5.741537699941546
139,swap,21.77939964408917,0.7350918906249998,0,revert 47->36,5.79507259989623
140,swap,22.417492622291093,0.7350918906249998,1,51->30,5.823835899936967
141,swap,22.417492622291093,0.6983372960937497,0,revert 47->51,5.875217599910684
142,swap,22.417492622291093,0.6983372960937497,0,revert 30->15,5.924153400002979
143,swap,22.285445682595583,0.6983372960937497,1,46->39,5.9505745999049395
144,swap,22.55248106590176,0.6983372960937497,1,39->27,5.982384899980389
145,swap,22.184546847968377,0.6983372960937497,1,30->21,6.007274099974893
146,swap,22.852261602863784,0.6983372960937497,1,27->37,6.030633599963039
147,swap,22.42919106560721,0.6983372960937497,1,37->56,6.057171399937943
148,swap,22.403988380555763,0.6983372960937497,1,56->41,6.094726299983449
149,swap,22.695277809656677,0.6983372960937497,1,41->38,6.121829999960028
150,swap,22.695277809656677,0.6983372960937497,0,revert 38->3,6.1698032999411225
151,swap,22.695277809656677,0.6983372960937497,0,revert 14->49,6.226305899908766
152,swap,22.695277809656677,0.6983372960937497,0,revert 14->26,6.27770499989856
153,swap,21.848348550177377,0.6983372960937497,1,38->3,6.311529999948107
154,swap,22.002653727751174,0.6983372960937497,1,3->35,6.3382842999417335
155,swap,21.220174039219824,0.6983372960937497,1,21->3,6.362630199990235
156,swap,21.220174039219824,0.6983372960937497,0,revert 12->57,6.4244632999179885
157,swap,21.220174039219824,0.6983372960937497,0,revert 14->42,6.487107799970545
158,swap,21.220174039219824,0.6983372960937497,0,revert 14->2,6.532625099993311
159,swap,21.77581386959821,0.6983372960937497,1,3->41,6.558386199991219
160,swap,21.60829530110224,0.6983372960937497,1,47->20,6.586076200008392
161,swap,20.729719529384358,0.6634204312890623,1,12->58,6.6127431999193504
162,swap,20.729719529384358,0.6634204312890623,0,revert 50->26,6.662353599909693
163,swap,20.57541435181056,0.6634204312890623,1,35->3,6.693326100008562
164,swap,19.436068388039757,0.6634204312890623,1,14->18,6.71937879989855
165,swap,19.430912609984134,0.6634204312890623,1,20->13,6.744851899915375
166,swap,19.82921817605665,0.6634204312890623,1,41->32,6.770862299948931
167,swap,19.82921817605665,0.6634204312890623,0,revert 50->20,6.820504199946299
168,swap,19.90083293124997,0.6634204312890623,1,18->6,6.84636570001021
169,swap,19.89212149789396,0.6634204312890623,1,6->0,6.876204099971801
170,swap,19.8520957512509,0.6634204312890623,1,32->40,6.901781699969433
171,swap,19.595448811211956,0.6634204312890623,1,3->9,6.928641799953766
172,swap,18.99228477245984,0.6634204312890623,1,50->38,6.952991399914026
173,swap,18.99228477245984,0.6634204312890623,0,revert 0->41,7.000110199907795
174,swap,19.231483130897963,0.6634204312890623,1,58->22,7.02516389999073
175,swap,19.231483130897963,0.6634204312890623,0,revert 13->29,7.081516899983399
176,swap,18.68393388677188,0.6634204312890623,1,40->58,7.1101762999314815
177,swap,18.554135125174486,0.6634204312890623,1,9->1,7.137121099978685
178,swap,18.529408876484442,0.6634204312890623,1,22->56,7.165380699909292
179,swap,18.466505554647124,0.6634204312890623,1,0->18,7.192103000008501
180,swap,19.1302094008391,0.6634204312890623,1,58->54,7.222588100004941
181,swap,19.1302094008391,0.6302494097246091,0,revert 54->35,7.27290819992777
182,swap,19.1302094008391,0.6302494097246091,0,revert 56->17,7.32345299993176
183,swap,19.9994601836407,0.6302494097246091,1,56->50,7.346982299932279
184,swap,19.9994601836407,0.6302494097246091,0,revert 54->59,7.383615999948233
185,swap,18.081180600093816,0.6302494097246091,1,54->24,7.404763499973342
186,swap,18.081180600093816,0.6302494097246091,0,revert 50->6,7.444341499940492
187,swap,17.211929817292212,0.6302494097246091,1,50->56,7.465184699976817
188,swap,18.24680979578124,0.6302494097246091,1,1->8,7.494875199976377
189,swap,18.09736914826762,0.6302494097246091,1,18->21,7.529533699969761
190,swap,17.61391077122593,0.6302494097246091,1,13->28,7.553786900010891
191,swap,17.969389547059656,0.6302494097246091,1,8->37,7.575124999973923
192,swap,19.0256296994917,0.6302494097246091,1,24->2,7.594915399909951
193,swap,19.0256296994917,0.6302494097246091,0,revert 37->48,7.641186599968933
194,swap,19.206110979781567,0.6302494097246091,1,2->16,7.6676647999556735
195,swap,19.613745565070385,0.6302494097246091,1,38->7,7.699657099903561
196,swap,19.89210518517966,0.6302494097246091,1,16->11,7.725729799945839
197,swap,19.89210518517966,0.6302494097246091,0,revert 11->33,7.775046199909411
198,swap,20.113160587886604,0.6302494097246091,1,21->49,7.8013045999687165
199,swap,20.087957902835154,0.6302494097246091,1,56->57,7.8266815999522805
200,swap,20.087957902835154,0.6302494097246091,0,revert 37->52,7.8695713999914005
