iter,move,obj,temp,accepted,detail,elapsed
0,init,179.1396497557657,1.0,1,,0.1793210000032559
1,swap,179.1396497557657,1.0,0,revert 12->50,0.2321755999000743
2,swap,179.1396497557657,1.0,0,revert 20->6,0.2984938999870792
3,swap,179.1396497557657,1.0,0,revert 12->54,0.3388790999306366
4,swap,179.1396497557657,1.0,0,revert 7->54,0.37828810000792146
5,swap,179.1396497557657,1.0,0,revert 7->1,0.4182733999332413
6,swap,179.1396497557657,1.0,0,revert 20->8,0.45565449993591756
7,swap,179.1396497557657,1.0,0,revert 12->25,0.494899999932386
8,swap,179.1396497557657,1.0,0,revert 7->23,0.5379295999882743
9,swap,179.1396497557657,1.0,0,revert 47->38,0.5734371999278665
10,swap,179.1396497557657,1.0,0,revert 29->51,0.6190263999160379
11,swap,179.1396497557657,1.0,0,revert 28->1,0.6633310999022797
12,swap,176.46148606723122,1.0,1,7->22,0.6822270000120625
13,swap,176.46148606723122,1.0,0,revert 29->54,0.7369159999070689
14,swap,176.46148606723122,1.0,0,revert 20->53,0.7726074999663979
15,swap,176.46148606723122,1.0,0,revert 47->13,0.8078276999294758
16,swap,176.46148606723122,1.0,0,revert 20->57,0.8429561000084504
17,swap,176.46148606723122,1.0,0,revert 28->34,0.8791778999147937
18,swap,176.46148606723122,1.0,0,revert 29->41,0.9126820999663323
19,swap,176.46148606723122,1.0,0,revert 22->39,0.9481243999907747
20,swap,176.46148606723122,1.0,0,revert 22->41,0.9832823999458924
21,swap,176.46148606723122,0.95,0,revert 22->2,1.023791200015694
22,swap,176.46148606723122,0.95,0,revert 20->10,1.0618807999417186
23,swap,176.46148606723122,0.95,0,revert 12->30,1.098449399927631
24,swap,176.46148606723122,0.95,0,revert 20->45,1.1344727999530733
25,swap,176.46148606723122,0.95,0,revert 12->54,1.1722876999992877
26,swap,176.46148606723122,0.95,0,revert 28->6,1.2105346999596804
27,swap,176.46148606723122,0.95,0,revert 28->43,1.253559899982065
28,swap,176.46148606723122,0.95,0,revert 12->1,1.2925995999248698
29,swap,176.46148606723122,0.95,0,revert 29->16,1.3388097999850288
30,swap,176.46148606723122,0.95,0,revert 20->8,1.3828512999461964
31,swap,176.46148606723122,0.95,0,revert 20->14,1.4167690000031143
32,swap,176.46148606723122,0.95,0,revert 29->5,1.4530967999016866
33,swap,176.46148606723122,0.95,0,revert 47->36,1.4920431999489665
34,swap,176.46148606723122,0.95,0,revert 28->50,1.5284556999104097
