iter,move,obj,temp,accepted,detail,elapsed
0,init,34.42981382246059,,1,greedy_start,0.0071301000425592065
0,init,34.42981382246059,,1,initial,0.017615700024180114
1,open_close,55.4609679083635,,1,35->12,0.029483400052413344
2,open_close,56.01425116751646,,1,12->19,0.05727150000166148
3,open_close,75.69035621168766,,1,1->36,0.06712000002153218
4,open_close,76.49000107555425,,1,36->17,0.14255840005353093
5,open_close,91.19723888652682,,1,29->26,0.15322000009473413
6,open_close,91.21248358732929,,1,24->1,0.4820696000242606
7,open_close,91.32518809277626,,1,17->7,0.5814468000316992
8,open_close,91.46842275968984,,1,26->15,0.7654216000810266
9,open_close,95.43932840289965,,1,1->32,1.1159753000829369
10,open_close,95.68992407056528,,1,3->20,1.37455500010401
11,open_close,95.72028869169773,,1,15->30,1.8101492000278085
12,open_close,97.58543789863796,,1,20->6,3.4281132000032812
13,open_close,102.50019571535763,,1,19->28,4.108007200062275
14,open_close,102.54661731489486,,1,30->12,6.421613600105047
