iter,move,obj,temp,accepted,detail,elapsed
0,init,19.430989971664676,,1,greedy_start,0.008569500059820712
0,init,19.430989971664676,,1,initial,0.04241700004786253
1,open_close,19.549959022391107,,1,57->5,0.07275639998260885
2,open_close,19.97144174080587,,1,6->34,0.10264460009057075
3,open_close,22.35344379257254,,1,31->14,0.13723910006228834
4,open_close,22.46738995893257,,1,34->47,1.8401038000592962
5,open_close,23.106860323078223,,1,5->10,1.8678849000716582
6,open_close,23.217798887480807,,1,10->34,1.952625900041312
7,open_close,23.222954665536435,,1,13->20,4.872245999984443
8,open_close,23.876639475846563,,1,22->45,10.636474500061013
9,open_close,23.983675530878045,,1,45->13,14.79036670003552
