iter,move,obj,temp,accepted,detail,elapsed
0,init,31.046019909269127,1.0,1,,0.004443200014065951
1,swap,36.39907054785625,1.0,1,3->13,0.008473399997456
2,swap,41.644564145862404,1.0,1,8->14,0.012864600023021922
3,swap,41.644564145862404,1.0,0,revert 13->19,0.0142323000181932
4,swap,41.644564145862404,1.0,0,revert 14->7,0.015514700004132465
5,swap,48.023290905031125,1.0,1,16->7,0.0197082000086084
6,swap,48.023290905031125,1.0,0,revert 9->6,0.021234100015135482
7,swap,48.023290905031125,1.0,0,revert 14->16,0.02257060000556521
8,swap,48.023290905031125,1.0,0,revert 14->18,0.023750399996060878
9,swap,48.023290905031125,1.0,0,revert 13->15,0.024916399997891858
10,swap,48.023290905031125,1.0,0,revert 14->17,0.026164400012930855
11,swap,49.870621623082066,1.0,1,9->17,0.030971000000135973
12,swap,49.870621623082066,1.0,0,revert 14->1,0.03227419999893755
13,swap,49.870621623082066,1.0,0,revert 14->15,0.033428599999751896
14,swap,50.86523095233288,1.0,1,17->12,0.03858110000146553
15,swap,50.86523095233288,1.0,0,revert 7->5,0.03972800000337884
16,swap,50.86523095233288,1.0,0,revert 7->10,0.04079349999665283
17,swap,50.86523095233288,1.0,0,revert 12->16,0.0420565000094939
18,swap,50.86523095233288,1.0,0,revert 13->4,0.04356710001593456
19,swap,50.86523095233288,1.0,0,revert 13->2,0.04562459999579005
20,swap,50.86523095233288,1.0,0,revert 7->15,0.047466999996686354
21,swap,50.86523095233288,0.95,0,revert 14->16,0.04909350001253188
22,swap,50.86523095233288,0.95,0,revert 13->18,0.05062240001279861
23,swap,48.21423254546027,0.95,1,12->4,0.051527900010114536
24,swap,46.23221082771448,0.95,1,14->6,0.05241510001360439
25,swap,46.25315764934753,0.95,1,13->0,0.05325510000693612
26,swap,46.25315764934753,0.95,0,revert 4->10,0.05461540000396781
27,swap,46.76940547740992,0.95,1,0->14,0.055414300004485995
28,swap,46.76940547740992,0.95,0,revert 4->19,0.05686410001362674
29,swap,46.25315764934753,0.95,1,14->0,0.057650000002468005
30,swap,46.25315764934753,0.95,0,revert 6->8,0.05895710000186227
31,swap,46.25315764934753,0.95,0,revert 7->16,0.06019800002104603
32,swap,47.02581061808805,0.95,1,4->2,0.06095340001047589
33,swap,46.875004688756505,0.95,1,0->4,0.061693199997534975
34,swap,46.875004688756505,0.95,0,revert 2->1,0.06293010001536459
35,swap,46.875004688756505,0.95,0,revert 2->1,0.06412280001677573
36,swap,46.875004688756505,0.95,0,revert 4->1,0.06525430001784116
37,swap,46.875004688756505,0.95,0,revert 7->0,0.06638340000063181
38,swap,46.875004688756505,0.95,0,revert 6->8,0.06758080000872724
39,swap,46.875004688756505,0.95,0,revert 4->19,0.06892050002352335
40,swap,46.76940547740992,0.95,1,2->14,0.06982330000028014
41,swap,48.21423254546027,0.9025,1,6->13,0.07087550000869669
42,swap,48.21423254546027,0.9025,0,revert 13->5,0.07284430001163855
