iter,move,obj,temp,accepted,detail,elapsed
0,init,20.417824034337322,,1,greedy_start,0.001268399995751679
0,init,20.417824034337322,,1,initial,0.002885799971409142
1,open_close,32.31963704176072,,1,6->10,0.0043385999742895365
2,open_close,32.31973673766578,,1,14->4,0.017389799933880568
3,open_close,32.31975166398851,,1,13->3,0.01881009992212057
4,open_close,38.52704682025506,,1,4->17,0.020074600004591048
5,open_close,39.495153607370824,,1,10->1,0.023068099981173873
6,open_close,41.24750658523961,,1,0->2,0.02656059991568327
7,open_close,44.237918373174615,,1,2->5,0.03143089998047799
8,open_close,44.239784955216834,,1,5->16,0.03265499998815358
9,open_close,47.557473519020526,,1,3->6,0.055523699964396656
10,open_close,47.56100872307586,,1,1->9,0.06410219997633249
11,open_close,47.561272344817105,,1,9->12,0.16557579999789596
