iter,move,obj,temp,accepted,detail,elapsed
0,init,167.28816791944067,1.0,1,,0.13860060006845742
1,swap,167.28816791944067,1.0,0,revert 6->44,0.18305750004947186
2,swap,167.28816791944067,1.0,0,revert 16->49,0.2455197999952361
3,swap,167.28816791944067,1.0,0,revert 25->34,0.31718320003710687
4,swap,167.28816791944067,1.0,0,revert 16->5,0.3749219999881461
5,swap,167.28816791944067,1.0,0,revert 6->7,0.4166114000836387
6,swap,167.28816791944067,1.0,0,revert 25->28,0.4641128000803292
7,swap,167.28816791944067,1.0,0,revert 52->54,0.505066700046882
8,swap,167.28816791944067,1.0,0,revert 22->3,0.5648179000709206
9,swap,167.28816791944067,1.0,0,revert 52->48,0.6126116000814363
10,swap,167.28816791944067,1.0,0,revert 6->49,0.6581427999772131
11,swap,167.28816791944067,1.0,0,revert 16->35,0.7018009000457823
12,swap,167.28816791944067,1.0,0,revert 58->45,0.7431191999930888
13,swap,167.28816791944067,1.0,0,revert 58->40,0.7915953000774607
14,swap,167.28816791944067,1.0,0,revert 6->40,0.8404006999917328
15,swap,167.28816791944067,1.0,0,revert 22->33,0.8938574000494555
16,swap,167.28816791944067,1.0,0,revert 16->7,0.931854100083001
17,swap,167.28816791944067,1.0,0,revert 58->59,0.9728226000443101
18,swap,167.28816791944067,1.0,0,revert 25->12,1.0132804000750184
19,swap,167.28816791944067,1.0,0,revert 25->19,1.0515706000151113
20,swap,167.28816791944067,1.0,0,revert 58->28,1.0938321000430733
21,swap,167.28816791944067,0.95,0,revert 25->41,1.1424265999812633
22,swap,167.28816791944067,0.95,0,revert 16->46,1.194039999973029
23,swap,167.28816791944067,0.95,0,revert 16->46,1.2384855999844149
24,swap,167.28816791944067,0.95,0,revert 16->11,1.2972157000331208
25,swap,167.28816791944067,0.95,0,revert 22->11,1.3582037000451237
26,swap,167.28816791944067,0.95,0,revert 6->39,1.3996146999998018
27,swap,167.28816791944067,0.95,0,revert 6->14,1.449319800012745
28,swap,167.28816791944067,0.95,0,revert 6->41,1.4938113000243902
29,swap,167.28816791944067,0.95,0,revert 16->45,1.5381510000443086
30,swap,167.28816791944067,0.95,0,revert 16->33,1.5730042000068352
31,swap,167.28816791944067,0.95,0,revert 22->49,1.6062163000460714
32,swap,167.28816791944067,0.95,0,revert 25->18,1.6463738000020385
33,swap,167.28816791944067,0.95,0,revert 58->29,1.682554900064133
34,swap,167.28816791944067,0.95,0,revert 25->4,1.7304708000738174
35,swap,167.28816791944067,0.95,0,revert 58->30,1.7672657000366598
36,swap,167.28816791944067,0.95,0,revert 52->13,1.823663300019689
37,swap,167.28816791944067,0.95,0,revert 52->12,1.8701676999917254
38,swap,167.28816791944067,0.95,0,revert 58->7,1.915471800020896
39,swap,167.28816791944067,0.95,0,revert 58->50,1.9580552000552416
40,swap,167.28816791944067,0.95,0,revert 6->47,1.9941492000361905
41,swap,167.28816791944067,0.9025,0,revert 52->5,2.0370623000198975
42,swap,167.28816791944067,0.9025,0,revert 6->29,2.0856898999772966
43,swap,167.28816791944067,0.9025,0,revert 16->57,2.1243257999885827
44,swap,167.28816791944067,0.9025,0,revert 6->46,2.1725023000035435
45,swap,167.28816791944067,0.9025,0,revert 58->32,2.235813800012693
46,swap,167.28816791944067,0.9025,0,revert 58->14,2.303197600063868
47,swap,167.28816791944067,0.9025,0,revert 25->39,2.3638993999920785
48,swap,167.28816791944067,0.9025,0,revert 22->3,2.423574800021015
49,swap,167.28816791944067,0.9025,0,revert 58->50,2.469451699987985
50,swap,167.28816791944067,0.9025,0,revert 16->30,2.5218357000267133
51,swap,167.28816791944067,0.9025,0,revert 52->45,2.579756100079976
52,swap,167.28816791944067,0.9025,0,revert 58->19,2.62587650003843
53,swap,167.28816791944067,0.9025,0,revert 6->34,2.6864100000821054
54,swap,167.28816791944067,0.9025,0,revert 22->15,2.7461659000255167
55,swap,167.28816791944067,0.9025,0,revert 25->49,2.8009453000267968
56,swap,167.28816791944067,0.9025,0,revert 6->10,2.852961700060405
57,swap,167.28816791944067,0.9025,0,revert 16->15,2.910350300022401
58,swap,167.28816791944067,0.9025,0,revert 58->26,2.9831001000711694
59,swap,167.28816791944067,0.9025,0,revert 16->10,3.029895000043325
60,swap,167.28816791944067,0.9025,0,revert 6->31,3.0928731000749394
61,swap,167.28816791944067,0.8573749999999999,0,revert 25->0,3.137402900028974
62,swap,167.28816791944067,0.8573749999999999,0,revert 58->29,3.184903100016527
63,swap,167.28816791944067,0.8573749999999999,0,revert 52->15,3.245067000039853
64,swap,167.28816791944067,0.8573749999999999,0,revert 58->40,3.3074007000541314
65,swap,167.28816791944067,0.8573749999999999,0,revert 52->34,3.3655858000274748
66,swap,167.28816791944067,0.8573749999999999,0,revert 22->11,3.433269100030884
67,swap,167.28816791944067,0.8573749999999999,0,revert 52->19,3.4880664000520483
68,swap,167.28816791944067,0.8573749999999999,0,revert 52->20,3.5397469999734312
69,swap,167.28816791944067,0.8573749999999999,0,revert 52->15,3.6049371000844985
70,swap,167.28816791944067,0.8573749999999999,0,revert 16->17,3.665529999998398
71,swap,167.28816791944067,0.8573749999999999,0,revert 58->42,3.7230772000038996
72,swap,167.28816791944067,0.8573749999999999,0,revert 58->53,3.782344200066291
73,swap,167.28816791944067,0.8573749999999999,0,revert 16->19,3.839169800048694
74,swap,167.28816791944067,0.8573749999999999,0,revert 16->51,3.9036224000155926
75,swap,167.28816791944067,0.8573749999999999,0,revert 6->46,3.981682199984789
76,swap,167.28816791944067,0.8573749999999999,0,revert 25->15,4.054384500021115
77,swap,167.28816791944067,0.8573749999999999,0,revert 58->15,4.110553600010462
78,swap,167.28816791944067,0.8573749999999999,0,revert 52->54,4.1647524000145495
79,swap,167.28816791944067,0.8573749999999999,0,revert 58->38,4.215292799985036
80,swap,167.28816791944067,0.8573749999999999,0,revert 16->15,4.264907200005837
81,swap,167.28816791944067,0.8145062499999999,0,revert 25->49,4.322429900057614
82,swap,167.28816791944067,0.8145062499999999,0,revert 16->31,4.3614266000222415
83,swap,167.28816791944067,0.8145062499999999,0,revert 16->41,4.4070783000206575
84,swap,167.28816791944067,0.8145062499999999,0,revert 58->4,4.448642399976961
85,swap,167.28816791944067,0.8145062499999999,0,revert 22->49,4.4933753000805154
86,swap,167.28816791944067,0.8145062499999999,0,revert 52->26,4.53341240005102
87,swap,167.28816791944067,0.8145062499999999,0,revert 52->9,4.5807966000866145
88,swap,167.28816791944067,0.8145062499999999,0,revert 52->9,4.622141900006682
89,swap,167.28816791944067,0.8145062499999999,0,revert 16->9,4.6639463000465184
90,swap,167.28816791944067,0.8145062499999999,0,revert 16->37,4.707925399998203
91,swap,167.28816791944067,0.8145062499999999,0,revert 58->57,4.761340000084601
92,swap,167.28816791944067,0.8145062499999999,0,revert 6->26,4.798378400038928
93,swap,167.28816791944067,0.8145062499999999,0,revert 16->13,4.841209799982607
94,swap,167.28816791944067,0.8145062499999999,0,revert 52->8,4.879526300006546
95,swap,167.28816791944067,0.8145062499999999,0,revert 52->26,4.918423100025393
96,swap,167.28816791944067,0.8145062499999999,0,revert 25->39,4.955207700026222
97,swap,167.28816791944067,0.8145062499999999,0,revert 58->43,4.993721100036055
98,swap,167.28816791944067,0.8145062499999999,0,revert 16->57,5.040122400037944
99,swap,167.28816791944067,0.8145062499999999,0,revert 16->20,5.081606000079773
100,swap,167.28816791944067,0.8145062499999999,0,revert 22->24,5.119026100030169
101,swap,167.28816791944067,0.7737809374999999,0,revert 6->23,5.161740600015037
102,swap,167.28816791944067,0.7737809374999999,0,revert 25->37,5.206903400016017
103,swap,167.28816791944067,0.7737809374999999,0,revert 25->39,5.2483734000707045
104,swap,167.28816791944067,0.7737809374999999,0,revert 52->11,5.285878999973647
105,swap,167.28816791944067,0.7737809374999999,0,revert 6->45,5.323799500009045
106,swap,167.28816791944067,0.7737809374999999,0,revert 58->0,5.369978900067508
107,swap,167.28816791944067,0.7737809374999999,0,revert 22->40,5.423850000021048
108,swap,167.28816791944067,0.7737809374999999,0,revert 58->51,5.470734599977732
109,swap,167.28816791944067,0.7737809374999999,0,revert 22->56,5.521396200056188
110,swap,167.28816791944067,0.7737809374999999,0,revert 16->42,5.575221400009468
111,swap,167.28816791944067,0.7737809374999999,0,revert 58->3,5.61861470004078
112,swap,167.28816791944067,0.7737809374999999,0,revert 6->39,5.6737629000563174
113,swap,167.28816791944067,0.7737809374999999,0,revert 16->7,5.715192800038494
114,swap,167.28816791944067,0.7737809374999999,0,revert 16->47,5.770154900033958
115,swap,167.28816791944067,0.7737809374999999,0,revert 22->23,5.821052000042982
116,swap,167.28816791944067,0.7737809374999999,0,revert 25->39,5.885253200074658
117,swap,167.28816791944067,0.7737809374999999,0,revert 25->55,5.928968199994415
118,swap,167.28816791944067,0.7737809374999999,0,revert 6->26,5.971948300022632
119,swap,167.28816791944067,0.7737809374999999,0,revert 16->50,6.009834400028922
120,swap,167.28816791944067,0.7737809374999999,0,revert 52->43,6.06431689998135
121,swap,167.28816791944067,0.7350918906249998,0,revert 22->47,6.118981700041331
122,swap,167.28816791944067,0.7350918906249998,0,revert 6->2,6.163500500028022
123,swap,167.28816791944067,0.7350918906249998,0,revert 52->28,6.203820500057191
124,swap,167.28816791944067,0.7350918906249998,0,revert 6->37,6.244248399976641
125,swap,167.28816791944067,0.7350918906249998,0,revert 16->19,6.2954635000787675
126,swap,167.28816791944067,0.7350918906249998,0,revert 16->34,6.338215800002217
127,swap,167.28816791944067,0.7350918906249998,0,revert 52->18,6.388882700004615
128,swap,167.28816791944067,0.7350918906249998,0,revert 58->21,6.4298309000441805
129,swap,167.28816791944067,0.7350918906249998,0,revert 52->12,6.476576499990188
130,swap,167.28816791944067,0.7350918906249998,0,revert 25->28,6.517343300045468
131,swap,167.28816791944067,0.7350918906249998,0,revert 58->49,6.560922899981961
132,swap,167.28816791944067,0.7350918906249998,0,revert 25->43,6.6050142999738455
133,swap,167.28816791944067,0.7350918906249998,0,revert 25->8,6.646913600037806
134,swap,167.28816791944067,0.7350918906249998,0,revert 16->11,6.694027099991217
135,swap,167.28816791944067,0.7350918906249998,0,revert 25->35,6.74795750004705
136,swap,167.28816791944067,0.7350918906249998,0,revert 22->13,6.792080100043677
137,swap,167.28816791944067,0.7350918906249998,0,revert 58->7,6.834407999995165
138,swap,167.28816791944067,0.7350918906249998,0,revert 58->57,6.883490800042637
139,swap,167.28816791944067,0.7350918906249998,0,revert 22->5,6.927157300058752
140,swap,167.28816791944067,0.7350918906249998,0,revert 6->35,6.969347400008701
141,swap,167.28816791944067,0.6983372960937497,0,revert 6->55,7.0142723000608385
142,swap,167.28816791944067,0.6983372960937497,0,revert 22->10,7.060002200072631
143,swap,167.28816791944067,0.6983372960937497,0,revert 6->9,7.1033504999941215
144,swap,167.28816791944067,0.6983372960937497,0,revert 25->13,7.165132699999958
145,swap,167.28816791944067,0.6983372960937497,0,revert 22->8,7.219364000018686
146,swap,167.28816791944067,0.6983372960937497,0,revert 58->41,7.260412200004794
147,swap,167.28816791944067,0.6983372960937497,0,revert 22->38,7.305531200021505
148,swap,167.28816791944067,0.6983372960937497,0,revert 6->39,7.352729000034742
149,swap,167.28816791944067,0.6983372960937497,0,revert 16->32,7.397709700046107
150,swap,167.28816791944067,0.6983372960937497,0,revert 16->0,7.437860200065188
151,swap,167.28816791944067,0.6983372960937497,0,revert 58->55,7.479393900022842
152,swap,167.28816791944067,0.6983372960937497,0,revert 16->9,7.523842700058594
153,swap,167.28816791944067,0.6983372960937497,0,revert 25->51,7.561879100045189
154,swap,167.28816791944067,0.6983372960937497,0,revert 16->54,7.602250199997798
155,swap,167.28816791944067,0.6983372960937497,0,revert 58->40,7.645517900004052
156,swap,167.28816791944067,0.6983372960937497,0,revert 25->14,7.690346600022167
157,swap,167.28816791944067,0.6983372960937497,0,revert 16->2,7.7321274999994785
158,swap,167.28816791944067,0.6983372960937497,0,revert 16->42,7.777814600034617
159,swap,167.28816791944067,0.6983372960937497,0,revert 6->57,7.817760500009172
160,swap,167.28816791944067,0.6983372960937497,0,revert 22->21,7.864128399989568
161,swap,167.28816791944067,0.6634204312890623,0,revert 6->37,7.906603700015694
162,swap,167.28816791944067,0.6634204312890623,0,revert 52->44,7.983924200059846
163,swap,167.28816791944067,0.6634204312890623,0,revert 52->23,8.042327900067903
164,swap,167.28816791944067,0.6634204312890623,0,revert 52->51,8.07235470006708
165,swap,167.28816791944067,0.6634204312890623,0,revert 25->41,8.10788110003341
166,swap,167.28816791944067,0.6634204312890623,0,revert 58->15,8.153196200029925
167,swap,167.28816791944067,0.6634204312890623,0,revert 25->36,8.192094400059432
168,swap,167.28816791944067,0.6634204312890623,0,revert 22->56,8.237058800063096
169,swap,167.28816791944067,0.6634204312890623,0,revert 52->0,8.28485970001202
170,swap,167.28816791944067,0.6634204312890623,0,revert 6->7,8.323708400013857
171,swap,167.28816791944067,0.6634204312890623,0,revert 22->15,8.363267100066878
172,swap,167.28816791944067,0.6634204312890623,0,revert 25->41,8.397302100085653
173,swap,167.28816791944067,0.6634204312890623,0,revert 58->44,8.436200700001791
174,swap,167.28816791944067,0.6634204312890623,0,revert 58->54,8.474960900028236
175,swap,167.28816791944067,0.6634204312890623,0,revert 16->3,8.513959800009616
176,swap,167.28816791944067,0.6634204312890623,0,revert 25->23,8.548235099995509
177,swap,167.28816791944067,0.6634204312890623,0,revert 22->15,8.587500700028613
178,swap,167.28816791944067,0.6634204312890623,0,revert 16->3,8.623697399976663
179,swap,167.28816791944067,0.6634204312890623,0,revert 58->24,8.662479000049643
180,swap,167.28816791944067,0.6634204312890623,0,revert 16->31,8.70649420004338
181,swap,167.28816791944067,0.6302494097246091,0,revert 16->30,8.753085299977101
182,swap,167.28816791944067,0.6302494097246091,0,revert 58->9,8.796570600010455
183,swap,167.28816791944067,0.6302494097246091,0,revert 25->36,8.836429400020279
184,swap,167.28816791944067,0.6302494097246091,0,revert 25->36,8.876929800026119
185,swap,167.28816791944067,0.6302494097246091,0,revert 16->45,8.922781500034034
186,swap,167.28816791944067,0.6302494097246091,0,revert 6->47,8.965525200008415
187,swap,167.28816791944067,0.6302494097246091,0,revert 58->45,9.008600000059232
188,swap,167.28816791944067,0.6302494097246091,0,revert 58->45,9.049364699982107
189,swap,167.28816791944067,0.6302494097246091,0,revert 25->39,9.09613870002795
190,swap,167.28816791944067,0.6302494097246091,0,revert 58->15,9.135069800075144
191,swap,167.28816791944067,0.6302494097246091,0,revert 6->29,9.177374000078999
192,swap,167.28816791944067,0.6302494097246091,0,revert 16->54,9.223795400001109
193,swap,167.28816791944067,0.6302494097246091,0,revert 22->20,9.27559299999848
194,swap,167.28816791944067,0.6302494097246091,0,revert 25->11,9.316368300002068
195,swap,167.28816791944067,0.6302494097246091,0,revert 25->14,9.376266099978238
196,swap,167.28816791944067,0.6302494097246091,0,revert 6->51,9.421242500073276
197,swap,167.28816791944067,0.6302494097246091,0,revert 16->3,9.463526700041257
198,swap,167.28816791944067,0.6302494097246091,0,revert 22->11,9.506494899978861
199,swap,167.28816791944067,0.6302494097246091,0,revert 16->0,9.550729800015688
200,swap,167.28816791944067,0.6302494097246091,0,revert 6->35,9.592400700086728
