iter,move,obj,temp,accepted,detail,elapsed
0,init,108.80850267646548,1.0,1,,0.08080719993449748
1,swap,108.80850267646548,1.0,0,revert 6->35,0.09841149998828769
2,swap,108.80850267646548,1.0,0,revert 32->7,0.11478269996587187
3,swap,108.80850267646548,1.0,0,revert 6->15,0.12948249990586191
4,swap,108.80850267646548,1.0,0,revert 22->17,0.14562759990803897
5,swap,108.80850267646548,1.0,0,revert 32->1,0.1601166999898851
6,swap,108.80850267646548,1.0,0,revert 22->26,0.22026109998114407
7,swap,108.80850267646548,1.0,0,revert 8->16,0.26575439993757755
8,swap,108.80850267646548,1.0,1,22->4,0.27409359999001026
9,swap,108.80850267646548,1.0,0,revert 36->35,0.2982352999970317
10,swap,108.80850267646548,1.0,0,revert 36->26,0.3182982999132946
11,swap,108.80850267646548,1.0,0,revert 4->26,0.34316609997767955
12,swap,108.80850267646548,1.0,0,revert 32->21,0.3634423000039533
13,swap,108.80850267646548,1.0,0,revert 32->2,0.3886151999467984
14,swap,108.80850267646548,1.0,0,revert 8->20,0.41302999993786216
15,swap,108.80850267646548,1.0,0,revert 8->10,0.4407174999359995
16,swap,108.80850267646548,1.0,0,revert 36->25,0.46694809990003705
17,swap,108.80850267646548,1.0,0,revert 36->7,0.49457179999444634
18,swap,108.80850267646548,1.0,0,revert 6->26,0.5190268999431282
19,swap,108.80850267646548,1.0,0,revert 32->20,0.543492199969478
20,swap,108.80850267646548,1.0,0,revert 32->35,0.5556265999330208
21,swap,108.80850267646548,0.95,0,revert 6->22,0.5779394999844953
22,swap,108.80850267646548,0.95,0,revert 6->26,0.6032112999819219
23,swap,108.80850267646548,0.95,0,revert 36->21,0.6259799998952076
24,swap,108.80850267646548,0.95,0,revert 6->3,0.6435156998923048
25,swap,108.80850267646548,0.95,0,revert 36->35,0.6590277999639511
26,swap,108.80850267646548,0.95,0,revert 6->19,0.6753280999837443
27,swap,108.80850267646548,0.95,0,revert 4->13,0.6903099999763072
28,swap,108.80850267646548,0.95,0,revert 4->38,0.7090744999004528
29,swap,108.80850267646548,0.95,0,revert 6->19,0.7303557998966426
30,swap,108.80850267646548,0.95,0,revert 8->29,0.7460921999299899
31,swap,108.80850267646548,0.95,0,revert 4->39,0.7614811999956146
32,swap,108.80850267646548,0.95,0,revert 36->9,0.7769463999429718
33,swap,108.80850267646548,0.95,0,revert 6->12,0.7917566999094561
34,swap,108.80850267646548,0.95,0,revert 4->34,0.8082348000025377
35,swap,108.80850267646548,0.95,1,4->27,0.8207411000039428
36,swap,108.80850267646548,0.95,0,revert 6->26,0.8395249999593943
37,swap,108.80850267646548,0.95,0,revert 6->16,0.865455299965106
38,swap,108.80850267646548,0.95,0,revert 36->1,0.8830560999922454
39,swap,108.80850267646548,0.95,0,revert 6->39,0.8992190998978913
40,swap,108.80850267646548,0.95,0,revert 8->18,0.9173885999480262
41,swap,108.80850267646548,0.9025,0,revert 32->9,0.9360048999078572
42,swap,108.80850267646548,0.9025,0,revert 32->38,0.9633835999993607
43,swap,108.80850267646548,0.9025,1,27->4,0.978942499961704
44,swap,108.80850267646548,0.9025,0,revert 32->33,1.0006443999009207
45,swap,108.80850267646548,0.9025,0,revert 4->21,1.110541099915281
46,swap,108.80850267646548,0.9025,0,revert 32->19,1.2518469999777153
47,swap,108.80850267646548,0.9025,0,revert 4->14,1.2942863999633119
48,swap,108.80850267646548,0.9025,0,revert 36->11,1.315040599904023
49,swap,108.80850267646548,0.9025,0,revert 32->33,1.3937529999529943
50,swap,108.80850267646548,0.9025,0,revert 8->2,1.4051594999618828
51,swap,108.80850267646548,0.9025,0,revert 6->34,1.443686499958858
52,swap,108.80850267646548,0.9025,0,revert 36->21,1.460001299972646
53,swap,108.80850267646548,0.9025,0,revert 32->26,1.555376899894327
54,swap,108.80850267646548,0.9025,0,revert 32->9,1.6841429999331012
55,swap,108.80850267646548,0.9025,0,revert 8->38,1.8805518998997286
56,swap,108.80850267646548,0.9025,0,revert 6->29,1.9138486000010744
57,swap,108.80850267646548,0.9025,1,8->14,1.9387551998952404
58,swap,108.80850267646548,0.9025,1,4->0,1.977334599941969
59,swap,108.80850267646548,0.9025,0,revert 32->27,2.004240599926561
60,swap,108.80850267646548,0.9025,0,revert 6->26,2.0270996999461204
61,swap,108.80850267646548,0.8573749999999999,0,revert 32->5,2.0503064999356866
62,swap,108.80850267646548,0.8573749999999999,0,revert 6->22,2.076859899912961
63,swap,108.80850267646548,0.8573749999999999,0,revert 32->33,2.102379799936898
64,swap,108.80850267646548,0.8573749999999999,0,revert 0->29,2.126315899891779
65,swap,108.80850267646548,0.8573749999999999,0,revert 6->23,2.149074799963273
66,swap,108.80850267646548,0.8573749999999999,0,revert 36->35,2.1723650000058115
67,swap,108.80850267646548,0.8573749999999999,0,revert 14->18,2.194432899937965
68,swap,108.80850267646548,0.8573749999999999,0,revert 0->9,2.21721259993501
69,swap,108.80850267646548,0.8573749999999999,0,revert 14->2,2.238479399937205
70,swap,108.80850267646548,0.8573749999999999,1,0->34,2.2478491999208927
71,swap,108.80850267646548,0.8573749999999999,0,revert 32->38,2.2677651999983937
72,swap,108.80850267646548,0.8573749999999999,0,revert 34->35,2.289774699951522
73,swap,108.80850267646548,0.8573749999999999,0,revert 14->13,2.311615299899131
74,swap,108.80850267646548,0.8573749999999999,0,revert 32->15,2.3326371998991817
75,swap,108.80850267646548,0.8573749999999999,0,revert 32->26,2.3547491999343038
76,swap,108.80850267646548,0.8573749999999999,1,34->17,2.37001529999543
77,swap,108.80850267646548,0.8573749999999999,0,revert 6->29,2.391248399973847
78,swap,108.80850267646548,0.8573749999999999,0,revert 32->15,2.409300399944186
79,swap,108.80850267646548,0.8573749999999999,0,revert 6->39,2.4251717999577522
80,swap,108.80850267646548,0.8573749999999999,0,revert 6->5,2.4437449999386445
81,swap,108.80850267646548,0.8145062499999999,0,revert 36->7,2.4648480999749154
82,swap,108.80850267646548,0.8145062499999999,0,revert 14->30,2.4868454999523237
83,swap,108.80850267646548,0.8145062499999999,0,revert 36->27,2.5060790999559686
84,swap,108.80850267646548,0.8145062499999999,0,revert 6->11,2.5229559999424964
85,swap,108.80850267646548,0.8145062499999999,0,revert 36->13,2.541552699985914
86,swap,108.80850267646548,0.8145062499999999,0,revert 36->31,2.557640799903311
87,swap,108.80850267646548,0.8145062499999999,0,revert 32->15,2.5723837999394163
88,swap,108.80850267646548,0.8145062499999999,0,revert 6->26,2.5869981999276206
89,swap,108.80850267646548,0.8145062499999999,0,revert 14->34,2.6014315999345854
90,swap,108.80850267646548,0.8145062499999999,0,revert 17->19,2.617182599962689
91,swap,108.80850267646548,0.8145062499999999,0,revert 14->10,2.633264199947007
92,swap,108.80850267646548,0.8145062499999999,0,revert 32->18,2.64966120000463
93,swap,108.80850267646548,0.8145062499999999,1,17->34,2.6578662999672815
94,swap,110.7813645336908,0.8145062499999999,1,34->13,2.7257947999751195
95,swap,110.7813645336908,0.8145062499999999,0,revert 36->11,2.743909499957226
96,swap,110.7813645336908,0.8145062499999999,0,revert 14->1,2.7604358999524266
97,swap,110.7813645336908,0.8145062499999999,0,revert 13->39,2.7779732999624684
98,swap,110.7813645336908,0.8145062499999999,0,revert 13->9,2.792868599994108
99,swap,110.7813645336908,0.8145062499999999,0,revert 32->19,2.8109024999430403
100,swap,110.7813645336908,0.8145062499999999,0,revert 36->25,2.8259688999969512
101,swap,110.7813645336908,0.7737809374999999,0,revert 13->20,2.843385799904354
102,swap,110.7813645336908,0.7737809374999999,0,revert 6->17,2.8623849999858066
103,swap,110.7813645336908,0.7737809374999999,0,revert 6->16,2.8800411999691278
104,swap,110.7813645336908,0.7737809374999999,0,revert 6->4,2.89852869999595
105,swap,110.7813645336908,0.7737809374999999,0,revert 36->34,2.914880499942228
106,swap,110.7813645336908,0.7737809374999999,0,revert 13->29,2.931612899992615
107,swap,110.7813645336908,0.7737809374999999,0,revert 13->35,2.952594699920155
108,swap,110.7813645336908,0.7737809374999999,0,revert 32->30,2.9762850999832153
109,swap,110.7813645336908,0.7737809374999999,0,revert 14->9,2.995884699979797
110,swap,110.7813645336908,0.7737809374999999,0,revert 13->23,3.0137621999019757
111,swap,110.7813645336908,0.7737809374999999,0,revert 13->21,3.0281601999886334
112,swap,110.7813645336908,0.7737809374999999,0,revert 14->22,3.042248599929735
113,swap,110.7813645336908,0.7737809374999999,0,revert 6->4,3.0656277999514714
114,swap,110.7813645336908,0.7737809374999999,0,revert 13->28,3.077646299963817
115,swap,110.7813645336908,0.7737809374999999,0,revert 13->11,3.0894134999252856
116,swap,110.7813645336908,0.7737809374999999,0,revert 32->18,3.101777200005017
117,swap,110.7813645336908,0.7737809374999999,0,revert 6->0,3.117232899996452
118,swap,110.7813645336908,0.7737809374999999,0,revert 36->24,3.1333971999119967
119,swap,110.7813645336908,0.7737809374999999,0,revert 13->19,3.1520306000020355
120,swap,110.7813645336908,0.7737809374999999,0,revert 32->21,3.1775795998983085
121,swap,110.7813645336908,0.7350918906249998,0,revert 6->8,3.1955992999719456
122,swap,110.7813645336908,0.7350918906249998,0,revert 36->9,3.2121213999344036
123,swap,110.7813645336908,0.7350918906249998,0,revert 14->29,3.230730199953541
124,swap,110.7813645336908,0.7350918906249998,0,revert 6->5,3.2472500998992473
125,swap,110.7813645336908,0.7350918906249998,0,revert 36->18,3.2643932999344543
126,swap,110.7813645336908,0.7350918906249998,0,revert 32->2,3.282737199915573
127,swap,110.7813645336908,0.7350918906249998,0,revert 14->21,3.299521999899298
128,swap,110.7813645336908,0.7350918906249998,0,revert 6->31,3.3192847999744117
129,swap,110.7813645336908,0.7350918906249998,0,revert 13->37,3.336247499915771
130,swap,110.7813645336908,0.7350918906249998,0,revert 36->4,3.352860299986787
131,swap,110.7813645336908,0.7350918906249998,0,revert 36->33,3.369161499897018
132,swap,110.7813645336908,0.7350918906249998,0,revert 6->0,3.3861595999915153
133,swap,110.7813645336908,0.7350918906249998,0,revert 13->0,3.4051663998980075
134,swap,110.7813645336908,0.7350918906249998,0,revert 6->26,3.422542199958116
135,swap,110.7813645336908,0.7350918906249998,0,revert 14->28,3.439760999986902
136,swap,110.7813645336908,0.7350918906249998,0,revert 6->30,3.4555715000024065
137,swap,110.7813645336908,0.7350918906249998,0,revert 36->26,3.47819009993691
138,swap,110.7813645336908,0.7350918906249998,0,revert 32->22,3.4945074999704957
139,swap,110.7813645336908,0.7350918906249998,0,revert 14->5,3.5186756999464706
140,swap,110.7813645336908,0.7350918906249998,0,revert 13->8,3.538063499960117
141,swap,110.7813645336908,0.6983372960937497,0,revert 32->4,3.5546735998941585
142,swap,110.7813645336908,0.6983372960937497,0,revert 14->21,3.569083399954252
143,swap,110.7813645336908,0.6983372960937497,0,revert 13->21,3.5870708998991176
144,swap,110.7813645336908,0.6983372960937497,0,revert 13->35,3.6030416999710724
145,swap,110.7813645336908,0.6983372960937497,0,revert 14->19,3.619336999952793
146,swap,110.7813645336908,0.6983372960937497,0,revert 32->24,3.6360777999507263
147,swap,110.7813645336908,0.6983372960937497,0,revert 36->37,3.6554648999590427
148,swap,110.7813645336908,0.6983372960937497,0,revert 13->8,3.6703056999249384
149,swap,110.7813645336908,0.6983372960937497,0,revert 13->21,3.6879409999819472
150,swap,110.7813645336908,0.6983372960937497,0,revert 13->8,3.7046480999561027
151,swap,110.7813645336908,0.6983372960937497,0,revert 13->19,3.722088999929838
152,swap,110.7813645336908,0.6983372960937497,1,32->11,3.7332654999336228
153,swap,110.7813645336908,0.6983372960937497,0,revert 6->0,3.7541599998949096
154,swap,110.7813645336908,0.6983372960937497,0,revert 14->37,3.772966899909079
155,swap,110.7813645336908,0.6983372960937497,0,revert 6->7,3.788414799957536
156,swap,110.7813645336908,0.6983372960937497,0,revert 6->26,3.803403199999593
157,swap,110.7813645336908,0.6983372960937497,0,revert 13->21,3.8187903999350965
158,swap,110.7813645336908,0.6983372960937497,1,11->32,3.8275623999070376
159,swap,110.7813645336908,0.6983372960937497,0,revert 13->24,3.8435526998946443
160,swap,110.7813645336908,0.6983372960937497,0,revert 14->34,3.8598355998983607
161,swap,110.7813645336908,0.6634204312890623,0,revert 36->10,3.874887799960561
162,swap,110.7813645336908,0.6634204312890623,0,revert 32->9,3.891263599973172
163,swap,110.7813645336908,0.6634204312890623,0,revert 6->29,3.9067607999313623
164,swap,110.7813645336908,0.6634204312890623,0,revert 13->5,3.928906699991785
165,swap,110.7813645336908,0.6634204312890623,0,revert 36->12,3.9442181999329478
166,swap,110.7813645336908,0.6634204312890623,0,revert 32->17,3.9658183999126777
167,swap,110.7813645336908,0.6634204312890623,0,revert 6->17,3.9807176999747753
168,swap,110.7813645336908,0.6634204312890623,0,revert 36->4,3.9988912999397144
169,swap,110.7813645336908,0.6634204312890623,0,revert 32->12,4.022284899954684
170,swap,110.7813645336908,0.6634204312890623,0,revert 14->10,4.038178699905984
171,swap,110.7813645336908,0.6634204312890623,0,revert 6->20,4.056164599955082
172,swap,110.7813645336908,0.6634204312890623,0,revert 6->11,4.078112299903296
173,swap,110.7813645336908,0.6634204312890623,0,revert 13->9,4.099137999932282
174,swap,108.80850267646548,0.6634204312890623,1,13->10,4.111290599917993
175,swap,108.80850267646548,0.6634204312890623,0,revert 36->9,4.14091349998489
176,swap,108.80850267646548,0.6634204312890623,0,revert 14->7,4.164255899959244
177,swap,108.80850267646548,0.6634204312890623,0,revert 36->23,4.180344699998386
178,swap,108.80850267646548,0.6634204312890623,0,revert 6->12,4.197741099982522
179,swap,108.80850267646548,0.6634204312890623,0,revert 10->25,4.212847199989483
180,swap,108.80850267646548,0.6634204312890623,0,revert 36->24,4.235397799988277
181,swap,108.80850267646548,0.6302494097246091,0,revert 32->31,4.256330100004561
182,swap,108.80850267646548,0.6302494097246091,1,10->4,4.270437699975446
183,swap,108.80850267646548,0.6302494097246091,0,revert 14->28,4.289021399919875
184,swap,108.80850267646548,0.6302494097246091,0,revert 6->9,4.307720199925825
185,swap,108.80850267646548,0.6302494097246091,0,revert 14->19,4.32285909994971
186,swap,108.80850267646548,0.6302494097246091,0,revert 4->2,4.338195499964058
187,swap,108.80850267646548,0.6302494097246091,0,revert 14->15,4.353802699944936
188,swap,108.80850267646548,0.6302494097246091,0,revert 36->26,4.37005919998046
189,swap,108.80850267646548,0.6302494097246091,0,revert 4->8,4.385880899964832
190,swap,108.80850267646548,0.6302494097246091,1,4->11,4.394315699930303
191,swap,108.80850267646548,0.6302494097246091,0,revert 32->33,4.411088199936785
192,swap,108.80850267646548,0.6302494097246091,0,revert 32->37,4.427052199956961
193,swap,108.80850267646548,0.6302494097246091,0,revert 6->18,4.4421871999511495
194,swap,108.80850267646548,0.6302494097246091,0,revert 32->22,4.459121999912895
195,swap,108.80850267646548,0.6302494097246091,0,revert 14->38,4.476448499946855
196,swap,108.80850267646548,0.6302494097246091,0,revert 32->35,4.492995899985544
197,swap,108.80850267646548,0.6302494097246091,0,revert 6->2,4.511071399901994
198,swap,108.80850267646548,0.6302494097246091,0,revert 6->26,4.5278449999168515
