iter,move,obj,temp,accepted,detail,elapsed
0,init,31.948596880825225,1.0,1,,0.04829870001412928
1,swap,31.948356669364543,1.0,1,8->11,0.04910970001947135
2,swap,38.00394092703245,1.0,1,9->0,0.05332700000144541
3,swap,38.00418113849313,1.0,1,11->8,0.05740300001343712
4,swap,40.889270882686795,1.0,1,3->4,0.061557100008940324
5,swap,42.79982419184811,1.0,1,8->6,0.06576830000267364
6,swap,42.79982419184811,1.0,0,revert 16->1,0.06710210000164807
7,swap,42.79982419184811,1.0,0,revert 4->13,0.06844870001077652
8,swap,44.257063342748445,1.0,1,6->7,0.07276549999369308
9,swap,44.257063342748445,1.0,0,revert 7->19,0.07412020000629127
10,swap,44.257063342748445,1.0,0,revert 7->9,0.07540010000229813
11,swap,45.19886407791089,1.0,1,0->2,0.07924809999531135
12,swap,45.19886407791089,1.0,1,16->19,0.08006550002028234
13,swap,46.58899507558922,1.0,1,7->14,0.0841262000030838
14,swap,46.58899507558922,1.0,0,revert 19->5,0.08545990000129677
15,swap,46.58899507558922,1.0,0,revert 14->7,0.0867976000008639
16,swap,47.61776906560039,1.0,1,19->10,0.09094640001421794
17,swap,50.63932575823742,1.0,1,4->11,0.09533599999849685
18,swap,50.63932575823742,1.0,0,revert 11->7,0.09669540001777932
19,swap,50.63932575823742,1.0,0,revert 11->15,0.09807180002098903
20,swap,50.64067824934223,1.0,1,14->5,0.10187929999665357
21,swap,50.64067824934223,0.95,0,revert 5->1,0.10312300000805408
22,swap,50.64067824934223,0.95,0,revert 2->0,0.10423220001393929
23,swap,50.64067824934223,0.95,0,revert 2->17,0.10568170002079569
24,swap,50.64067824934223,0.95,0,revert 11->0,0.10681960001238622
25,swap,52.16953329481122,0.95,1,11->19,0.11046840000199154
26,swap,52.16953329481122,0.95,0,revert 5->7,0.11170720000518486
27,swap,52.16953329481122,0.95,0,revert 10->7,0.11277969999355264
28,swap,52.16953329481122,0.95,0,revert 2->8,0.11405329999979585
29,swap,52.16953329481122,0.95,0,revert 19->4,0.11539360001916066
30,swap,52.16953329481122,0.95,0,revert 19->16,0.11662990000331774
31,swap,52.16953329481122,0.95,0,revert 2->1,0.1179132999968715
