iter,move,obj,temp,accepted,detail,elapsed
0,init,31.046019909269127,,1,greedy_start,0.000548899988643825
0,init,31.046019909269127,,1,initial,0.0018336999928578734
1,open_close,36.39907054785625,,1,3->13,0.0026310999819543213
2,open_close,40.825990494482845,,1,8->17,0.004512299987254664
3,open_close,44.69117833253883,,1,9->18,0.005670799990184605
4,open_close,45.492167718014876,,1,17->7,0.02842609997605905
5,open_close,45.549995604919665,,1,18->17,0.05540639997343533
6,open_close,49.682333410503865,,1,16->12,0.056326699996134266
7,open_close,49.870621623082066,,1,12->14,0.05853799998294562
8,open_close,50.00716326615386,,1,17->18,0.06342289998428896
9,open_close,50.07131527046255,,1,14->12,0.07207139997626655
10,open_close,50.14241237663492,,1,12->5,0.1019322999927681
11,open_close,50.25748819995199,,1,7->11,0.12782979998155497
12,open_close,51.34935979525138,,1,11->19,0.1403998999739997
