iter,move,obj,temp,accepted,detail,elapsed
0,init,31.948596880825225,,1,greedy_start,0.0006255999905988574
0,init,31.948596880825225,,1,initial,0.0016322000010404736
1,open_close,36.05988517164963,,1,8->0,0.0025300999986939132
2,open_close,39.16361525707335,,1,9->18,0.0033827000006567687
3,open_close,41.865532311645644,,1,3->2,0.004205599980195984
4,open_close,42.58379945030167,,1,0->13,0.007848399982322007
5,open_close,43.90204676051782,,1,16->7,0.008674999990034848
6,open_close,46.275357025347745,,1,13->10,0.027007800003048033
7,open_close,46.27650778358091,,1,7->11,0.050333599996520206
8,open_close,50.63996727828051,,1,18->12,0.05641379998996854
9,open_close,50.64047965259801,,1,2->18,0.06942049998906441
10,open_close,52.169334698067,,1,11->19,0.0753909999912139
11,open_close,53.491222219645216,,1,18->14,0.08958040000288747
12,open_close,53.491410814549056,,1,10->6,0.09714649998932146
13,open_close,55.3277810159783,,1,6->13,0.17756630000076257
