iter,move,obj,temp,accepted,detail,elapsed
0,init,31.948596880825225,,1,greedy_start,0.0005829999863635749
0,init,31.948596880825225,,1,initial,0.0013145999982953072
1,open_close,37.64032746189891,,1,9->14,0.002068699977826327
2,open_close,37.79920749038886,,1,14->15,0.004128100001253188
3,open_close,39.23267560074612,,1,8->10,0.016728099988540635
4,open_close,39.23286419564996,,1,10->6,0.02965869999025017
5,open_close,39.23609991809269,,1,15->0,0.03425359999528155
6,open_close,39.23808828791979,,1,0->5,0.04392799999914132
7,open_close,44.814858510453284,,1,3->2,0.04603949998272583
8,open_close,47.753785208208484,,1,16->7,0.04834469998604618
9,open_close,49.07799893541234,,1,5->15,0.04929689998971298
10,open_close,50.914369136841586,,1,6->13,0.07380349998129532
11,open_close,50.915908605852024,,1,2->12,0.10827169998083264
12,open_close,52.47199787209834,,1,15->17,0.13234499999089167
13,open_close,52.475887690697924,,1,17->18,0.1625724000041373
14,open_close,54.005893494400084,,1,7->19,0.1721784999826923
15,open_close,54.006604465461805,,1,12->5,0.1929513999784831
