iter,move,obj,temp,accepted,detail,elapsed
0,init,108.91729745673877,1.0,1,,0.05697999999392778
1,swap,108.91666805503708,1.0,1,30->8,0.06842579995281994
2,swap,108.91666805503708,1.0,0,revert 8->29,0.08709079993423074
3,swap,108.91666805503708,1.0,0,revert 8->18,0.10572939994744956
4,swap,108.91666805503708,1.0,0,revert 23->6,0.12727199995424598
5,swap,108.91666805503708,1.0,0,revert 8->1,0.1462650999892503
6,swap,108.91666805503708,1.0,0,revert 8->4,0.1679452999960631
7,swap,108.91666805503708,1.0,0,revert 38->34,0.19088179990649223
8,swap,108.91666805503708,1.0,0,revert 38->13,0.2153373999753967
9,swap,108.91666805503708,1.0,0,revert 0->9,0.23295459989458323
10,swap,108.91666805503708,1.0,0,revert 0->29,0.25109089992474765
11,swap,108.91666805503708,1.0,0,revert 8->31,0.2808753999415785
12,swap,108.91666805503708,1.0,0,revert 0->14,0.3025892999721691
13,swap,108.91666805503708,1.0,0,revert 0->5,0.3183136999141425
14,swap,108.91666805503708,1.0,0,revert 0->11,0.3360952999209985
15,swap,108.91666805503708,1.0,0,revert 23->14,0.35369089990854263
16,swap,108.91666805503708,1.0,0,revert 38->12,0.3731851999182254
17,swap,108.91456375294509,1.0,1,38->7,0.3849757999414578
18,swap,108.91456375294509,1.0,0,revert 28->13,0.40071919991169125
19,swap,108.91456375294509,1.0,0,revert 23->9,0.418041699915193
20,swap,108.9157400217395,1.0,1,7->17,0.42900339991319925
21,swap,108.9157400217395,0.95,0,revert 17->9,0.4461029999656603
22,swap,108.9157400217395,0.95,0,revert 23->19,0.4628415999468416
23,swap,108.9157400217395,0.95,0,revert 0->25,0.4865573999704793
24,swap,108.9157400217395,0.95,0,revert 8->32,0.5017059999518096
25,swap,108.9157400217395,0.95,0,revert 23->18,0.6290547999087721
26,swap,108.9157400217395,0.95,0,revert 17->34,0.6509633999085054
27,swap,108.9157400217395,0.95,0,revert 23->5,0.6684654999990016
28,swap,108.9157400217395,0.95,0,revert 0->30,0.6897588999709114
29,swap,108.9157400217395,0.95,0,revert 8->19,0.7093480000039563
30,swap,108.9157400217395,0.95,0,revert 28->38,0.7331182999769226
31,swap,108.9157400217395,0.95,0,revert 17->22,0.7553013999713585
32,swap,108.9117439987514,0.95,1,28->9,0.7685770998941734
33,swap,108.9117439987514,0.95,0,revert 8->18,0.7896249999757856
34,swap,108.9117439987514,0.95,0,revert 9->37,0.8093118999386206
35,swap,108.9117439987514,0.95,0,revert 9->22,0.8309274999191985
36,swap,108.9117439987514,0.95,0,revert 8->20,0.8500678999116644
37,swap,108.9117439987514,0.95,0,revert 23->6,0.8694446999579668
38,swap,108.9117439987514,0.95,0,revert 0->38,0.8884337999625131
39,swap,108.9117439987514,0.95,0,revert 23->30,0.9095373000018299
40,swap,108.9117439987514,0.95,0,revert 0->1,0.9346911999164149
41,swap,108.9117439987514,0.9025,0,revert 0->19,0.9542192999506369
42,swap,108.9117439987514,0.9025,0,revert 8->12,0.9730858999537304
43,swap,108.9117439987514,0.9025,0,revert 8->25,0.9939814999233931
44,swap,108.9117439987514,0.9025,0,revert 8->5,1.0135666999267414
45,swap,108.9117439987514,0.9025,0,revert 8->6,1.034821099950932
46,swap,108.9117439987514,0.9025,0,revert 0->22,1.0585973999695852
47,swap,108.9117439987514,0.9025,0,revert 8->4,1.0775761998957023
48,swap,108.9117439987514,0.9025,0,revert 23->28,1.0991899999789894
