iter,move,obj,temp,accepted,detail,elapsed
0,init,31.046019909269127,,1,greedy_start,0.0005574999959208071
0,init,31.046019909269127,,1,initial,0.0014955000078771263
1,open_close,34.55093956465309,,1,8->17,0.0023250000085681677
2,open_close,40.77936068338778,,1,3->18,0.003230800008168444
3,open_close,43.017566490575405,,1,9->1,0.005229300004430115
4,open_close,44.69117833253883,,1,1->13,0.012816900009056553
5,open_close,47.04430794374895,,1,16->4,0.01492429999052547
6,open_close,47.9281882802349,,1,17->7,0.01831260000471957
7,open_close,48.27175663585992,,1,4->0,0.08354739999049343
8,open_close,48.55814034248575,,1,18->12,0.10485010000411421
9,open_close,48.5747078421446,,1,12->14,0.1189023999904748
10,open_close,48.58581290797004,,1,0->5,0.1211747000052128
11,open_close,50.14241237663492,,1,14->18,0.14194380000117235
12,open_close,50.25748819995199,,1,7->11,0.14430379998520948
13,open_close,50.25884929880889,,1,11->8,0.21272670000325888
14,open_close,51.34935979525138,,1,8->19,0.27639189999899827
