iter,move,obj,temp,accepted,detail,elapsed
0,init,80.50181291960713,,1,greedy_start,0.01621739997062832
0,init,80.50181291960713,,1,initial,0.061081099906004965
1,open_close,95.58233305779949,,1,31->8,0.09645039995666593
2,open_close,96.51960160118978,,1,8->14,0.12786229990888387
3,open_close,123.42581292164935,,1,55->25,0.16493480000644922
4,open_close,129.99495309051963,,1,44->3,0.20004209992475808
5,open_close,134.792910184652,,1,36->15,0.4334249999374151
6,open_close,139.71791606940644,,1,48->7,0.5730198000092059
7,open_close,140.2448784092659,,1,7->30,2.0209501999197528
8,open_close,142.7515661454503,,1,15->43,5.2391189999179915
9,open_close,153.94005816053394,,1,3->41,5.307851499994285
10,open_close,156.67416166920646,,1,24->20,8.473944399971515
11,open_close,156.73120289738148,,1,20->3,8.506642799940892
12,open_close,158.11752533491963,,1,41->49,9.356495899963193
13,open_close,158.98900943351072,,1,3->58,9.434692099923268
14,open_close,159.10184091464907,,1,30->26,9.89011959999334
15,open_close,161.53425996520903,,1,43->52,12.984708199976012
16,open_close,163.38271722389547,,1,14->2,13.73500139999669
17,open_close,163.39524551861814,,1,25->10,14.510462999925949
18,open_close,163.45605375520503,,1,2->16,15.162306000012904
19,open_close,163.6073588354332,,1,58->53,16.15934319992084
20,open_close,163.8006258819212,,1,26->22,17.995676799910143
21,open_close,164.2525755296081,,1,49->35,23.07548399991356
22,open_close,164.8786306900514,,1,53->58,31.96564229996875
23,open_close,165.11212941342637,,1,10->25,33.14025039994158
24,open_close,165.21411756049196,,1,35->41,36.14340139995329
25,open_close,165.24547951290882,,1,41->57,39.194206599961035
26,open_close,165.39678459313697,,1,58->53,44.97053489997052
27,open_close,165.60039442972317,,1,57->56,47.98415819997899
28,open_close,166.66211275899735,,1,56->6,50.45597229991108
29,open_close,167.28816791944067,,1,53->58,50.97098699992057
