iter,move,obj,temp,accepted,detail,elapsed
0,init,45.4758827702547,1.0,1,,0.006810200051404536
1,swap,45.4758827702547,1.0,0,revert 3->15,0.0094748999690637
2,swap,45.4758827702547,1.0,0,revert 3->2,0.012915899977087975
3,swap,45.4758827702547,1.0,0,revert 12->11,0.014872799976728857
4,swap,45.4758827702547,1.0,0,revert 3->11,0.01678810000885278
5,swap,45.4758827702547,1.0,0,revert 12->0,0.018639500020071864
6,swap,45.4758827702547,1.0,0,revert 3->18,0.02053950005210936
7,swap,45.4758827702547,1.0,0,revert 16->4,0.02238999994006008
8,swap,45.4758827702547,1.0,0,revert 10->2,0.024553499999456108
9,swap,45.4758827702547,1.0,0,revert 10->15,0.02642869995906949
10,swap,45.4758827702547,1.0,0,revert 10->18,0.02937849995214492
11,swap,45.4758827702547,1.0,0,revert 12->11,0.03169350000098348
12,swap,45.4758827702547,1.0,0,revert 10->14,0.034048100002110004
13,swap,45.4758827702547,1.0,0,revert 12->6,0.035895499982871115
14,swap,45.4758827702547,1.0,0,revert 10->0,0.037744599976576865
15,swap,45.4758827702547,1.0,0,revert 16->17,0.039596699993126094
16,swap,45.4758827702547,1.0,0,revert 12->11,0.04150109994225204
17,swap,44.11225215464909,1.0,1,16->8,0.043442699941806495
18,swap,44.11225215464909,1.0,0,revert 12->9,0.04730730003211647
19,swap,44.11225215464909,1.0,0,revert 10->9,0.05112399999052286
20,swap,44.127399361458615,1.0,1,8->18,0.053044999949634075
21,swap,44.127399361458615,0.95,0,revert 3->19,0.0555359999416396
22,swap,44.127399361458615,0.95,0,revert 18->7,0.057669400004670024
23,swap,44.127399361458615,0.95,0,revert 3->7,0.060494799981825054
24,swap,45.03410558852856,0.95,1,3->14,0.0621458999812603
25,swap,45.03410558852856,0.95,0,revert 10->13,0.06525820004753768
26,swap,45.03410558852856,0.95,0,revert 18->3,0.06850219995249063
27,swap,44.127399361458615,0.95,1,14->3,0.0703623000299558
28,swap,44.127399361458615,0.95,0,revert 10->19,0.07813499995972961
29,swap,44.127399361458615,0.95,0,revert 18->19,0.08115220000036061
30,swap,44.127399361458615,0.95,0,revert 12->1,0.0844340999610722
31,swap,44.127399361458615,0.95,0,revert 10->15,0.08765849994961172
32,swap,44.127399361458615,0.95,0,revert 18->13,0.09086100000422448
33,swap,44.127399361458615,0.95,0,revert 12->19,0.09449779998976737
34,swap,44.127399361458615,0.95,0,revert 3->1,0.09776010003406554
35,swap,44.127399361458615,0.95,0,revert 3->1,0.10107049997895956
36,swap,44.127399361458615,0.95,0,revert 12->1,0.10463429999072105
37,swap,44.127399361458615,0.95,0,revert 18->11,0.1086350999539718
