iter,move,obj,temp,accepted,detail,elapsed
0,init,36.237935404405135,,1,greedy_start,0.007500299951061606
0,init,36.237935404405135,,1,initial,0.022287199972197413
1,open_close,60.11286912525524,,1,1->27,0.03410549997352064
2,open_close,69.50327549839697,,1,3->8,0.04600339999888092
3,open_close,88.45989039627878,,1,29->38,0.05649700004141778
4,open_close,89.43217407407481,,1,27->16,0.17513929994311184
5,open_close,103.57579296066639,,1,35->0,0.18492210004478693
6,open_close,103.72673188301641,,1,0->34,0.31932530004996806
7,open_close,104.79943696667237,,1,38->7,0.43002520001027733
8,open_close,104.79947153777607,,1,24->1,0.6127119000302628
9,open_close,107.62193618208838,,1,1->13,0.6407162999967113
10,open_close,107.62256558379005,,1,8->30,0.9302535000024363
11,open_close,108.91300887754117,,1,16->28,0.9592445000307634
12,open_close,108.91566690425498,,1,34->0,2.934996400028467
13,open_close,108.91650320092776,,1,7->17,5.643654000014067
14,open_close,108.91709258718996,,1,17->38,5.693313800031319
15,open_close,108.91729745673877,,1,13->23,8.691372200031765
