City_Name,K_Resolution,Centroid_Longitude,Centroid_Latitude,Aggregated_Population,Population_Center_ID
Curti,100,14.244362772851796,41.09116944967216,162.04017639160156,524
Curti,100,14.264667640569632,41.074594053597984,501.6131782531738,524
Curti,100,14.272678377307086,41.05940605676777,649.6761302947998,524
Curti,100,14.272655586596521,41.074260862331414,403.2742462158203,524
Curti,100,14.25084685716024,41.07548432248525,480.6497344970703,524
Curti,100,14.279478544400792,41.05575871049863,432.07567977905273,524
Curti,100,14.25246137285551,41.08890757360713,592.5284690856934,524
Curti,100,14.265824234012793,41.08602706591325,411.1687126159668,524
Curti,100,14.275270820597802,41.089178031737994,496.6803436279297,524
Curti,100,14.281257820170408,41.08152144727602,557.2968254089355,524
Curti,100,14.260609154786222,41.0898048412963,259.32839012145996,524
Curti,100,14.277369874084634,41.06615594378198,654.5290565490723,524
Curti,100,14.274296025007528,41.06348062678386,530.870002746582,524
Curti,100,14.2682067542702,41.08168643500268,442.8852081298828,524
Curti,100,14.278876021714835,41.07596321212612,417.43396186828613,524
Curti,100,14.256262651891795,41.08291279758256,771.0134239196777,524
Curti,100,14.27682623411168,41.08461333341517,530.2699356079102,524
Curti,100,14.255300297204213,41.08981788477166,594.0969257354736,524
Curti,100,14.280544116234388,41.086845969364525,490.72643280029297,524
Curti,100,14.262596265864264,41.08304749858863,609.6902275085449,524
Curti,100,14.259246452602492,41.06853045720322,335.65506744384766,524
Curti,100,14.277954215633557,41.08805638399288,657.3160266876221,524
Curti,100,14.245107485650559,41.085712253237226,767.0689334869385,524
Curti,100,14.262324627321679,41.0730223837182,188.50318145751953,524
Curti,100,14.279285393351051,41.07341457979189,460.81195640563965,524
Curti,100,14.24603880088479,41.0812001422294,693.4261894226074,524
Curti,100,14.272121069418294,41.067461231764334,456.18759536743164,524
Curti,100,14.272515815792842,41.088795033978506,600.767427444458,524
Curti,100,14.283377439626776,41.05226932246718,518.0287170410156,524
Curti,100,14.259269467835692,41.08572118487653,426.05102157592773,524
Curti,100,14.257627851894252,41.07934977684536,586.8962631225586,524
Curti,100,14.256083567074853,41.073925742979945,492.86426734924316,524
Curti,100,14.276958100587459,41.06026080836092,725.574836730957,524
Curti,100,14.277602410612634,41.08162756308549,621.553337097168,524
Curti,100,14.283095467565527,41.07894563960797,679.741418838501,524
Curti,100,14.263683623530392,41.07718998784998,441.6953887939453,524
Curti,100,14.248591197020854,41.08345062409957,873.6362800598145,524
Curti,100,14.267851860481505,41.08751163925942,359.8729591369629,524
Curti,100,14.283175086100483,41.08651456461013,289.08119010925293,524
Curti,100,14.268617152293475,41.06682430207946,414.07957458496094,524
Curti,100,14.268788148726998,41.06427716616131,281.45470809936523,524
Curti,100,14.272208227089791,41.077981307290145,578.6965522766113,524
Curti,100,14.259605663167815,41.080999249530024,496.87391662597656,524
Curti,100,14.276555983061403,41.054662878066,498.68422508239746,524
Curti,100,14.271231610798186,41.06532473204596,440.5602798461914,524
Curti,100,14.254515207668753,41.07978690017865,689.9709434509277,524
Curti,100,14.267363550416274,41.07675156522862,416.69221115112305,524
Curti,100,14.283072954678417,41.05516684386193,590.2425079345703,524
Curti,100,14.25231699732813,41.082932432174864,780.0126686096191,524
Curti,100,14.28086159735929,41.053526409629484,493.1884994506836,524
Curti,100,14.259716281719655,41.07326400035022,362.62493896484375,524
Curti,100,14.261687870776239,41.074983467590414,362.2231559753418,524
Curti,100,14.280950145846589,41.060345835353466,567.8109302520752,524
Curti,100,14.26620839114962,41.0795382934664,492.1987609863281,524
Curti,100,14.275517138133292,41.07479959279832,496.44733238220215,524
Curti,100,14.24599518962379,41.07577519805942,278.56601333618164,524
Curti,100,14.256163881720678,41.086094691033864,617.0182113647461,524
Curti,100,14.256184086881845,41.07697642772347,473.2919235229492,524
Curti,100,14.272406956729379,41.06260334830549,343.46334075927734,524
Curti,100,14.258575059249397,41.071090833386464,357.9705066680908,524
Curti,100,14.263855694409237,41.08046339226632,538.6213264465332,524
Curti,100,14.274429458900865,41.06766886490108,579.46608543396,524
Curti,100,14.257040514201183,41.06868609351286,234.71650505065918,524
Curti,100,14.27475242360834,41.057387278703786,558.2829055786133,524
Curti,100,14.258713128514895,41.075525894402396,461.61058807373047,524
Curti,100,14.282461470303728,41.05763025069093,448.4147148132324,524
Curti,100,14.273698659560925,41.08100122955376,688.9383201599121,524
Curti,100,14.276560871401651,41.063004290178895,436.1588478088379,524
Curti,100,14.274576085708755,41.08359547021362,622.3279991149902,524
Curti,100,14.270476122902222,41.07501062675459,392.0233154296875,524
Curti,100,14.253420252133369,41.07592215861612,679.5960731506348,524
Curti,100,14.274998413878697,41.08665954397276,579.9381675720215,524
Curti,100,14.253374554531087,41.085901299954685,558.1322212219238,524
Curti,100,14.250592789191296,41.07911326809686,998.1311378479004,524
Curti,100,14.27019328247487,41.06211007491842,358.5919551849365,524
Curti,100,14.274299531979745,41.07265573940465,203.99970245361328,524
Curti,100,14.265572337232674,41.088365666390644,386.71922302246094,524
Curti,100,14.258749590932824,41.08821631053692,290.7535514831543,524
Curti,100,14.26985271233666,41.086668283928134,539.8516521453857,524
Curti,100,14.271230817982259,41.08225097436369,679.4475440979004,524
Curti,100,14.27219401488645,41.085375414976205,580.2540054321289,524
Curti,100,14.261555728229123,41.07949125478936,452.14710235595703,524
Curti,100,14.281092804833198,41.051200313471284,306.239688873291,524
Curti,100,14.28250271521635,41.07589964722644,565.9754219055176,524
Curti,100,14.277532162460094,41.05751305856905,403.8510208129883,524
Curti,100,14.246261026892897,41.09082937838925,211.03911590576172,524
Curti,100,14.28307488564605,41.07352908847156,504.103723526001,524
Curti,100,14.247149795556318,41.078624588432334,608.5967979431152,524
Curti,100,14.259592810101253,41.08332825444195,599.5158576965332,524
Curti,100,14.267910889269167,41.07418091559534,330.24241065979004,524
Curti,100,14.279899685811346,41.06302463982674,599.3791542053223,524
Curti,100,14.269454846479574,41.08416555334361,506.53878021240234,524
Curti,100,14.275208192393396,41.07783324697054,538.107551574707,524
Curti,100,14.262017743032793,41.086435299680716,488.12391471862793,524
Curti,100,14.279415722365137,41.08443700482675,666.7541961669922,524
Curti,100,14.280002534282165,41.05805059255482,436.9242820739746,524
Curti,100,14.248324020175447,41.07547733067986,457.711088180542,524
Curti,100,14.28270478064882,41.08422100551689,436.8549041748047,524
Curti,100,14.260394900132004,41.07752048564895,412.53688049316406,524
Curti,100,14.268775237770495,41.078810587498836,458.1304416656494,524
