City_Name,K_Resolution,Centroid_Longitude,Centroid_Latitude,Aggregated_Population,Population_Center_ID
Torino,1950,7.6790832858241025,45.08680350376077,768.8916931152344,207
Torino,1950,7.601605754906077,45.06568546464311,249.89094352722168,207
Torino,1950,7.681194732925736,45.08210262513807,782.390739440918,207
Torino,1950,7.668469319338155,44.99936575210368,250.0488224029541,207
Torino,1950,7.615437273777159,45.01734560455409,526.7076797485352,207
Torino,1950,7.6542711483486805,45.11816357546894,564.0562934875488,207
Torino,1950,7.675054701098348,45.050142756383174,1047.8467254638672,207
Torino,1950,7.558880194290965,45.07984085644971,533.0431575775146,207
Torino,1950,7.653633493424679,45.02666974798311,389.59757804870605,207
Torino,1950,7.695223641667014,45.05060491934334,180.94862174987793,207
Torino,1950,7.63415971612797,45.08304445680501,960.8639850616455,207
Torino,1950,7.546575556003227,44.99945783038421,240.16399002075195,207
Torino,1950,7.664875408636545,45.0446309997687,178.14978790283203,207
Torino,1950,7.703283123887891,45.1077594577995,327.89933586120605,207
Torino,1950,7.63055508083792,45.040620738243,845.2759399414062,207
Torino,1950,7.642514534965762,44.98845233900634,258.5675964355469,207
Torino,1950,7.539432462688254,45.004009726910006,356.3000679016113,207
Torino,1950,7.625751865884947,45.06344973262175,516.5302810668945,207
Torino,1950,7.719893615878123,45.07400194295596,515.2957153320312,207
Torino,1950,7.683006651455839,45.108417130445105,285.88683319091797,207
Torino,1950,7.6377339619162665,45.01784127623188,388.7203941345215,207
Torino,1950,7.5408069271542955,45.10325635490732,149.50701713562012,207
Torino,1950,7.723580242650565,45.11737855152448,307.5661735534668,207
Torino,1950,7.646784545885284,45.04020855744341,814.2744522094727,207
Torino,1950,7.596445380486021,45.019534311966176,150.16972541809082,207
Torino,1950,7.633828592992851,45.104223449893425,614.2258911132812,207
Torino,1950,7.684132307505223,44.99790285456316,254.6532859802246,207
Torino,1950,7.657872575134447,45.04795244125166,270.1706600189209,207
Torino,1950,7.642657337149849,44.993831007075265,457.36716651916504,207
Torino,1950,7.6512665449026445,45.05318355407416,1114.2220916748047,207
Torino,1950,7.59806001160725,45.10305911011861,55.57700538635254,207
Torino,1950,7.577976945669502,45.04595665599413,103.46103477478027,207
Torino,1950,7.6450938150261525,45.07008766816745,880.6273574829102,207
Torino,1950,7.576695451500235,45.02228374665974,452.13166427612305,207
Torino,1950,7.694217709664787,45.06481455403947,799.8326721191406,207
Torino,1950,7.539871674139409,45.076017426793925,253.08347702026367,207
Torino,1950,7.579896515805527,45.07529639804967,550.4797286987305,207
Torino,1950,7.620266202917321,45.06977826346087,693.863712310791,207
Torino,1950,7.65247278974392,45.07169253073322,577.5160293579102,207
Torino,1950,7.547792990152463,45.112247557000785,154.73135566711426,207
Torino,1950,7.713119798287786,45.064114888457446,710.0904178619385,207
Torino,1950,7.688671601659568,45.03336407535548,232.87118339538574,207
Torino,1950,7.556501086874825,45.003837716427114,280.254114151001,207
Torino,1950,7.65240269584966,45.064722223714654,818.1369552612305,207
Torino,1950,7.635740535259362,45.05995152552828,561.9646682739258,207
Torino,1950,7.703222629616021,45.05941214078578,619.5418186187744,207
Torino,1950,7.618201792491402,45.0834842606931,495.86376953125,207
Torino,1950,7.641904917459639,45.048847411703385,1085.2835998535156,207
Torino,1950,7.684199976277314,45.068910827985036,1088.9921875,207
Torino,1950,7.624836445271093,45.0266007327547,375.0175952911377,207
Torino,1950,7.6913703481381255,45.00118795520776,528.365909576416,207
Torino,1950,7.622625357201304,45.124136390415195,274.6254940032959,207
Torino,1950,7.6237664217206005,45.104472892575195,152.8925323486328,207
Torino,1950,7.684104511272792,45.042241536517416,437.7383060455322,207
Torino,1950,7.659165146590572,45.0000285013925,502.96491622924805,207
Torino,1950,7.628324264595333,45.002221979031255,239.97289085388184,207
Torino,1950,7.587552864422455,45.06657723638735,266.9881401062012,207
Torino,1950,7.708414575957001,44.99449121195834,380.44972229003906,207
Torino,1950,7.636548417454239,44.98751416399122,328.97987174987793,207
Torino,1950,7.65088113978367,45.00388983868287,614.2536716461182,207
Torino,1950,7.634234315608808,45.12169938389485,341.1348056793213,207
Torino,1950,7.588414843103145,45.02208768315353,299.24041175842285,207
Torino,1950,7.645303442903085,45.096148600182225,204.01074600219727,207
Torino,1950,7.697479851648972,45.08626589820235,319.3335838317871,207
Torino,1950,7.646862457437725,45.07905010624632,749.7246475219727,207
Torino,1950,7.689695824839764,45.10779925797509,163.71353912353516,207
Torino,1950,7.563361783003069,45.06604314688886,342.3179416656494,207
Torino,1950,7.655003567743786,45.03931286998784,763.758544921875,207
Torino,1950,7.542688493849033,45.06922005517022,336.3061408996582,207
Torino,1950,7.6667242912915485,45.02344848506267,745.2628154754639,207
Torino,1950,7.709255613032959,45.09072195513223,843.2103309631348,207
Torino,1950,7.687226418479088,45.090738538301515,736.2143783569336,207
Torino,1950,7.597493578459674,45.04169727180572,278.9096908569336,207
Torino,1950,7.617922720752199,45.032419054339485,402.97615814208984,207
Torino,1950,7.579940407967676,45.06050324065179,570.5033874511719,207
Torino,1950,7.57331003238549,45.0297730000729,297.5127983093262,207
Torino,1950,7.72489390526256,45.098907965228555,774.4506454467773,207
Torino,1950,7.705135536211172,45.09423565465252,753.1178512573242,207
Torino,1950,7.7177527624760724,44.99271488972636,248.83636093139648,207
Torino,1950,7.596754565385412,45.02855360204649,426.0707149505615,207
Torino,1950,7.572960070390669,45.09336120995548,357.39490509033203,207
Torino,1950,7.658415705151558,44.98949194519086,647.5365829467773,207
Torino,1950,7.665000802556482,45.09453828095966,468.43053436279297,207
Torino,1950,7.6993361077201365,45.07637353657868,1022.4892616271973,207
Torino,1950,7.621433269654695,45.07755789071138,771.796516418457,207
Torino,1950,7.645774253534025,45.021483200831206,631.7788391113281,207
Torino,1950,7.714685872226811,45.11248095351642,497.3977470397949,207
