N,seed,policy,restart_id,greedy_score,LS_score,time_LS_restart
20,1,system_optimum,0,31.046019909269127,52.07217837094934,0.8374038999900222
20,1,system_optimum,1,31.046019909269127,52.07217837094934,0.8305395999923348
20,1,system_optimum,2,31.046019909269127,52.07217837094934,0.852684999932535
20,1,system_optimum,3,31.046019909269127,52.29442401911617,0.8631967999972403
20,1,system_optimum,4,31.046019909269127,52.07217837094934,1.003489200025797
