iter,time,score,best,improved
1,0.7814333438873291,51.77470879287363,51.77470879287363,0
2,1.5533862113952637,51.78801587387492,51.78801587387492,1
3,2.39674973487854,51.77470879287363,51.78801587387492,0
4,3.1833624839782715,52.30685187061759,52.30685187061759,1
5,3.962853193283081,51.77470879287363,52.30685187061759,0
6,4.709669351577759,52.30685187061759,52.30685187061759,0
7,5.413308143615723,52.30685187061759,52.30685187061759,0
8,6.162629842758179,51.77470879287363,52.30685187061759,0
9,6.991416931152344,51.77470879287363,52.30685187061759,0
10,7.782676935195923,51.78801587387492,52.30685187061759,0
11,8.58730411529541,51.77470879287363,52.30685187061759,0
12,9.38703465461731,51.77470879287363,52.30685187061759,0
13,10.151305675506592,52.30685187061759,52.30685187061759,0
14,10.875211954116821,51.77470879287363,52.30685187061759,0
15,11.636155605316162,51.78801587387492,52.30685187061759,0
16,12.432799816131592,51.77470879287363,52.30685187061759,0
17,13.256757974624634,51.78801587387492,52.30685187061759,0
18,14.067719221115112,51.78801587387492,52.30685187061759,0
19,14.853438138961792,52.30685187061759,52.30685187061759,0
20,15.614268779754639,51.77470879287363,52.30685187061759,0
21,16.358295679092407,52.30685187061759,52.30685187061759,0
22,17.202495098114014,51.78801587387492,52.30685187061759,0
23,18.017939805984497,51.78801587387492,52.30685187061759,0
24,18.773633003234863,52.30685187061759,52.30685187061759,0
25,19.539462566375732,52.30685187061759,52.30685187061759,0
26,20.3597891330719,51.77470879287363,52.30685187061759,0
27,21.100775003433228,52.30685187061759,52.30685187061759,0
28,21.848851203918457,51.77470879287363,52.30685187061759,0
29,22.71588969230652,51.77470879287363,52.30685187061759,0
30,23.549789428710938,51.77470879287363,52.30685187061759,0
31,24.484296321868896,51.78801587387492,52.30685187061759,0
32,25.222545862197876,52.30685187061759,52.30685187061759,0
33,26.037243604660034,52.30685187061759,52.30685187061759,0
34,26.75700807571411,51.77470879287363,52.30685187061759,0
35,27.61505675315857,51.77470879287363,52.30685187061759,0
36,28.414615869522095,51.77470879287363,52.30685187061759,0
37,29.22962498664856,51.77470879287363,52.30685187061759,0
38,29.981842756271362,51.77470879287363,52.30685187061759,0
39,30.78975009918213,51.77470879287363,52.30685187061759,0
40,31.58484435081482,51.77470879287363,52.30685187061759,0
41,32.317784547805786,52.30685187061759,52.30685187061759,0
42,33.120731830596924,51.77470879287363,52.30685187061759,0
43,33.898714780807495,51.78801587387492,52.30685187061759,0
44,34.67728066444397,51.77470879287363,52.30685187061759,0
45,35.4832968711853,51.77470879287363,52.30685187061759,0
46,36.26328992843628,51.78801587387492,52.30685187061759,0
47,37.000141859054565,51.78801587387492,52.30685187061759,0
48,37.87571620941162,52.30685187061759,52.30685187061759,0
49,38.63758635520935,51.78801587387492,52.30685187061759,0
50,39.48733448982239,51.77470879287363,52.30685187061759,0
51,40.281604051589966,52.30685187061759,52.30685187061759,0
52,41.0590980052948,51.77470879287363,52.30685187061759,0
53,41.86973190307617,51.77470879287363,52.30685187061759,0
54,42.64049983024597,51.77470879287363,52.30685187061759,0
55,43.40301752090454,52.30685187061759,52.30685187061759,0
56,44.12824749946594,52.30685187061759,52.30685187061759,0
57,44.926231384277344,51.77470879287363,52.30685187061759,0
58,45.71192979812622,51.78801587387492,52.30685187061759,0
59,46.45383429527283,51.77470879287363,52.30685187061759,0
60,47.19989228248596,51.78801587387492,52.30685187061759,0
61,47.95728302001953,52.30685187061759,52.30685187061759,0
62,48.70513963699341,51.77470879287363,52.30685187061759,0
63,49.4602415561676,51.77470879287363,52.30685187061759,0
64,50.207595348358154,51.78801587387492,52.30685187061759,0
